tx_hash,tx_fee,tx_burnt_fee,tx_index,tx_nonce,timestamp,block_number,eth_price_usd,blob_gas_price,gas_price,gas_used,priority_fee,base_fee_per_gas,max_priority_fee_per_gas,max_fee_per_blob_gas,from_address,to_address,total_supply,token_ticker,token_amount
0x2d258ff0e703614d9562eeabaf369c717dac2f71ade9ef7f83bf509448192026,512874772491496,489105972491496,44,48,2024-03-31T01:02:59.000000Z,19550492,3028.65,11481462691,23735411537,21608,23768800000000,22635411537,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,13500,wgw,100
0xfcba6b6ef897e7a48c023aeda058c3c4121cdb3996cb2507aec47d96027a54b9,512874772491496,489105972491496,47,51,2024-03-31T01:02:59.000000Z,19550492,3028.65,11481462691,23735411537,21608,23768800000000,22635411537,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,13600,wgw,100
0x9ea6ef0821bb3ba7dd2bbdd6c68ba8d08874cddd548b82b0e652054eb2a6addc,509139474261504,485370674261504,64,53,2024-03-31T01:03:11.000000Z,19550493,3028.65,12916645696,23562545088,21608,23768800000000,22462545088,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,13700,wgw,100
0xc78d5115b29ebee5b6551bb5785abfe93b670167eb4c81f1c0b0432d5b7e8e58,509139474261504,485370674261504,67,56,2024-03-31T01:03:11.000000Z,19550493,3028.65,12916645696,23562545088,21608,23768800000000,22462545088,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,13800,wgw,100
0xf33bbe5d919205b75851679282792533623cba7bdd0df0ad772ca60edc6e34fb,503402149497928,479633349497928,46,63,2024-03-31T01:03:47.000000Z,19550496,3028.65,11481462691,23297026541,21608,23768800000000,22197026541,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,14000,wgw,100
0x2e308e233874ce869d3947f1570269f30cea7e1ae1505737f7d4859f4eb217b1,503402149497928,479633349497928,43,60,2024-03-31T01:03:47.000000Z,19550496,3028.65,11481462691,23297026541,21608,23768800000000,22197026541,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,13900,wgw,100
0xb9a401ff533d013dfd32227623093b0ddf691d11e1bb9be36bf0a8dab1a6dc1f,503402149497928,479633349497928,42,59,2024-03-31T01:03:47.000000Z,19550496,3028.65,11481462691,23297026541,21608,23768800000000,22197026541,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,14200,wgw,100
0x3cf0a5dc650a91d26151e4b081ce6a1d1a1afc48eba6b20345b86abba212e51d,503402149497928,479633349497928,45,62,2024-03-31T01:03:47.000000Z,19550496,3028.65,11481462691,23297026541,21608,23768800000000,22197026541,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,14100,wgw,100
0x786fd6904b7f5e8ce467fe6ba37a7f302890c587613e7d7e36139db761f95bbf,503402149497928,479633349497928,44,61,2024-03-31T01:03:47.000000Z,19550496,3028.65,11481462691,23297026541,21608,23768800000000,22197026541,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,14300,wgw,100
0x79467a9d9cb37b9ba8d35c3ab1ea5e848d531a5274f792bae2299978ced888e7,512556477878648,488787677878648,80,64,2024-03-31T01:04:11.000000Z,19550498,3028.65,11481462691,23720681131,21608,23768800000000,22620681131,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,14400,wgw,100
0x33889bbc10126d7dc80ac423fe0c815123e4f3bbc885c28ff1a4b21361850152,503402149497928,479633349497928,41,58,2024-03-31T01:03:47.000000Z,19550496,3028.65,11481462691,23297026541,21608,23768800000000,22197026541,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,14500,wgw,100
0xa7695d5b46cbf8f01967f4cc9d111cd6e5c96a00b640226756b5cef6cfd13a4f,518592000000000,495136687653952,69,69,2024-03-31T01:04:23.000000Z,19550499,3028.65,12916645696,24000000000,21608,23455312346048,22914507944,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,14600,wgw,100
0x662973ba698965dc7c2f48af0355d1318fc81f54e30c319cc70c9e17d3e1d4d2,518592000000000,495136687653952,70,70,2024-03-31T01:04:23.000000Z,19550499,3028.65,12916645696,24000000000,21608,23455312346048,22914507944,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,14700,wgw,100
0x32de82a242bc62d76e9044c076579b0a6bce85d6617acb1176b540f40877bbbe,512556477878648,488787677878648,84,68,2024-03-31T01:04:11.000000Z,19550498,3028.65,11481462691,23720681131,21608,23768800000000,22620681131,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,14800,wgw,100
0x14f6c10db9aecec865c9d2ad878dcaad8717f3254fc67a7858520210596a06ac,512556477878648,488787677878648,83,67,2024-03-31T01:04:11.000000Z,19550498,3028.65,11481462691,23720681131,21608,23768800000000,22620681131,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,14900,wgw,100
0xd4988f9be4fae8cf5065e66736a957d3ea91253172b69160a3f0525946888a52,513833715933040,490064915933040,35,71,2024-03-31T01:04:35.000000Z,19550500,3028.65,12419351077,23779790630,21608,23768800000000,22679790630,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,15000,wgw,100
0x5dd293ac2e08b416cd1c0103c8e8f2396b1d3978f165d269994e1b0d6a0f53aa,512556477878648,488787677878648,81,65,2024-03-31T01:04:11.000000Z,19550498,3028.65,11481462691,23720681131,21608,23768800000000,22620681131,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,15100,wgw,100
0x9a8a8defaa28262764a826171b47e2388fe01c25a31dde82af6f42db9e33eb48,513833715933040,490064915933040,37,73,2024-03-31T01:04:35.000000Z,19550500,3028.65,12419351077,23779790630,21608,23768800000000,22679790630,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,15200,wgw,100
0xd1f05854caf41b637f3aee5bf68c206752e8ca80aa3877e00e989475f4f00249,497614522066632,473845722066632,53,75,2024-03-31T01:05:47.000000Z,19550506,3028.65,12916645696,23029180029,21608,23768800000000,21929180029,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,15300,wgw,100
0xa3eb285ed104693102314169d605d4942505d402a355ce97487134b093e9e7a6,497614522066632,473845722066632,55,77,2024-03-31T01:05:47.000000Z,19550506,3028.65,12916645696,23029180029,21608,23768800000000,21929180029,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,15400,wgw,100
0xf675fc46e5667702a7d3a2a0793d23f34b88eb6e3780bd872a5822879163b9b6,497614522066632,473845722066632,54,76,2024-03-31T01:05:47.000000Z,19550506,3028.65,12916645696,23029180029,21608,23768800000000,21929180029,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,15500,wgw,100
0x5c15d8c2ccaec3a5b98ac656fbe5b3804f9c590c8375709106cdeca6c9ac58b4,512874772491496,489105972491496,43,47,2024-03-31T01:02:59.000000Z,19550492,3028.65,11481462691,23735411537,21608,23768800000000,22635411537,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,15600,wgw,100
0xdc9b48ed81523252f2ee9d8b0b8e794f3fb13267467117d882cdc026443c2432,513833715933040,490064915933040,36,72,2024-03-31T01:04:35.000000Z,19550500,3028.65,12419351077,23779790630,21608,23768800000000,22679790630,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,15700,wgw,100
0x3e362c457e561cede7107f8028db068ba1281ec34d2de94021ace62dc101cc5a,497614522066632,473845722066632,56,78,2024-03-31T01:05:47.000000Z,19550506,3028.65,12916645696,23029180029,21608,23768800000000,21929180029,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,15800,wgw,100
0x2a2072c989e0e6b31899e6fa6d16434cefd617ac1eaa9e178dc8369488d6aa2c,497614522066632,473845722066632,57,79,2024-03-31T01:05:47.000000Z,19550506,3028.65,12916645696,23029180029,21608,23768800000000,21929180029,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,15900,wgw,100
0x975b1fa27e397c86d60a2cb9a4688bccfeb94e1e661c4ad456d198e37a0be2d6,509139474261504,485370674261504,68,57,2024-03-31T01:03:11.000000Z,19550493,3028.65,12916645696,23562545088,21608,23768800000000,22462545088,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,16000,wgw,100
0x6949af20b89d73d223e5bc981b33a086ef1fd9807651312629fb62110586370a,518592000000000,503254986960664,47,80,2024-03-31T01:06:35.000000Z,19550510,3028.65,12419351077,24000000000,21608,15337013039336,23290215983,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,16100,wgw,100
0x22d13a67b61be69fc5dd1dd43e9445d848a1c7ae8834800f228107eb32023340,518592000000000,503254986960664,138,82,2024-03-31T01:06:35.000000Z,19550510,3028.65,12419351077,24000000000,21608,15337013039336,23290215983,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,16200,wgw,100
0x0cf8bef3efd2fba86555cd7d7780095d4bfcfac8b6738c2572fc30012c2a7e92,518592000000000,503254986960664,137,81,2024-03-31T01:06:35.000000Z,19550510,3028.65,12419351077,24000000000,21608,15337013039336,23290215983,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,16300,wgw,100
0xc0ba6f0e49992e629e5deccea55621dc18ee66b359adb39a68e464f1a0a02420,518592000000000,503254986960664,139,83,2024-03-31T01:06:35.000000Z,19550510,3028.65,12419351077,24000000000,21608,15337013039336,23290215983,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,16400,wgw,100
0x4cb07d789b684a31f3af2daab40933ec0936d3292eb0095b9a77121fa2cd37dc,512556477878648,488787677878648,82,66,2024-03-31T01:04:11.000000Z,19550498,3028.65,11481462691,23720681131,21608,23768800000000,22620681131,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,16500,wgw,100
0xdeff071d1b922e3fc39448a6b0fc608336e4be0b4c705a5662a53f27d87e4a24,497614522066632,473845722066632,52,74,2024-03-31T01:05:47.000000Z,19550506,3028.65,12916645696,23029180029,21608,23768800000000,21929180029,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,16600,wgw,100
0x68c449d5578847ddcbf23a2f70727323b8394cf18703ee846b8145db7714860d,499568766095144,475799966095144,121,91,2024-03-31T01:07:23.000000Z,19550514,3028.65,13433852941,23119620793,21608,23768800000000,22019620793,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,16700,wgw,100
0x2967e2d4ffedc24c8274201ec49ac47fb9cfcc641872c5f894dc96d3b0bdafda,499568766095144,475799966095144,119,89,2024-03-31T01:07:23.000000Z,19550514,3028.65,13433852941,23119620793,21608,23768800000000,22019620793,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,16800,wgw,100
0x720cc3a8b7b31ab72e22b3453dfe89488c24eb53d81a0ba5417dfb6bbd83099f,499568766095144,475799966095144,120,90,2024-03-31T01:07:23.000000Z,19550514,3028.65,13433852941,23119620793,21608,23768800000000,22019620793,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,16900,wgw,100
0x7c67d51aa7e5ab957c245ac7d00ef0cd94873f2e63d411c95e0aecb5007fc2ce,499568766095144,475799966095144,117,87,2024-03-31T01:07:23.000000Z,19550514,3028.65,13433852941,23119620793,21608,23768800000000,22019620793,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,17000,wgw,100
0x16cb9978ba42ed8c4dd80ef667959f27fd2bb27539b9bb0e86939a1f699a7650,518592000000000,503254986960664,141,85,2024-03-31T01:06:35.000000Z,19550510,3028.65,12419351077,24000000000,21608,15337013039336,23290215983,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,17100,wgw,100
0x01c175e645ee6b10fc895506d079db38fd22ba0250d203d1de67cdb1306b51f1,499568766095144,475799966095144,33,86,2024-03-31T01:07:23.000000Z,19550514,3028.65,13433852941,23119620793,21608,23768800000000,22019620793,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,17200,wgw,100
0x79c822407c89d76d5526a671bc31e3f8bb177a0c6eb3dc3bf86d32eab2a56ade,499568766095144,475799966095144,118,88,2024-03-31T01:07:23.000000Z,19550514,3028.65,13433852941,23119620793,21608,23768800000000,22019620793,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,17300,wgw,100
0x347bf0c5818230b76b8e44a88863db0e2d6259e998029bbbf8677b1b61b46c94,518592000000000,503254986960664,140,84,2024-03-31T01:06:35.000000Z,19550510,3028.65,12419351077,24000000000,21608,15337013039336,23290215983,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,17400,wgw,100
0xb7b5c6f6fa9a6d6cbc67b81cc2f6cb366988a5a87a2d85e99d85902dbc24ad78,494219700790128,470450900790128,113,92,2024-03-31T01:08:35.000000Z,19550519,3028.65,11941202448,22872070566,21608,23768800000000,21772070566,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,17500,wgw,100
0x0c2fb05d4933a8f5cd589db375f9b4b29a689ea7b6fb91fbfb436b638ec02527,451919268224432,428150468224432,72,94,2024-03-31T01:13:59.000000Z,19550545,3028.65,11941202448,20914442254,21608,23768800000000,19814442254,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,17600,wgw,100
0xc3d0f41eb0964cd0aab11c09f65446b704480a5c1ea2def02c91205d56de077f,451919268224432,428150468224432,71,93,2024-03-31T01:13:59.000000Z,19550545,3028.65,11941202448,20914442254,21608,23768800000000,19814442254,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,17700,wgw,100
0xc888499c5bf96f63b9ebb56d75e310b59448ee10c1648e5218ee615bba209f54,451919268224432,428150468224432,73,95,2024-03-31T01:13:59.000000Z,19550545,3028.65,11941202448,20914442254,21608,23768800000000,19814442254,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,17900,wgw,100
0xbd6ce5695f9cd453154ce662b3f2221c6ecf8904501f28477b538db6287abbf4,481690050948384,457921250948384,67,101,2024-03-31T01:14:11.000000Z,19550546,3028.65,13433852941,22292208948,21608,23768800000000,21192208948,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,17800,wgw,100
0x57fdbde998c406d05d17b26ffec96bee5e26d6b30681a782bba388a03462eb17,481690050948384,457921250948384,65,99,2024-03-31T01:14:11.000000Z,19550546,3028.65,13433852941,22292208948,21608,23768800000000,21192208948,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,18000,wgw,100
0x45519b835467d87c5228e6e5e8c4a93964c508dfba8ae88451eb301636614072,451919268224432,428150468224432,76,98,2024-03-31T01:13:59.000000Z,19550545,3028.65,11941202448,20914442254,21608,23768800000000,19814442254,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,18100,wgw,100
0x30febfec542dd94cf735d538a30b4e091cd271fb80cce805fc569340f878fbbe,451919268224432,428150468224432,75,97,2024-03-31T01:13:59.000000Z,19550545,3028.65,11941202448,20914442254,21608,23768800000000,19814442254,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,18200,wgw,100
0x9f5a5dec6d2c4d5e239e4c83dee742d4a107e49394ef9fa0683e0a72bab6b397,481690050948384,457921250948384,66,100,2024-03-31T01:14:11.000000Z,19550546,3028.65,13433852941,22292208948,21608,23768800000000,21192208948,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,18300,wgw,100
0x84b1c0a57d98e38e0e3a6ee128472fa049a6b6a574fce09af56b0e0e64699a9b,481690050948384,457921250948384,68,102,2024-03-31T01:14:11.000000Z,19550546,3028.65,13433852941,22292208948,21608,23768800000000,21192208948,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,18400,wgw,100
0x559844fa7eb9f437f8a5937a42195f8bb4a607afd4072591cc2932415daf8762,459377786719952,435608986719952,73,107,2024-03-31T01:14:35.000000Z,19550548,3028.65,13433852941,21259616194,21608,23768800000000,20159616194,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,18500,wgw,100
0xef8eb7265e15b039e4f5552bba71f1731c9fdac3aec1811662ff19f8e35fda5b,459377786719952,435608986719952,71,105,2024-03-31T01:14:35.000000Z,19550548,3028.65,13433852941,21259616194,21608,23768800000000,20159616194,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,18600,wgw,100
0x9d7d64366feafa6cd76871e657c0be80479eca073bc8469983753cfa1fef90b2,459377786719952,435608986719952,74,108,2024-03-31T01:14:35.000000Z,19550548,3028.65,13433852941,21259616194,21608,23768800000000,20159616194,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,18700,wgw,100
0xa5536a46cb9bc9b937df732edb310c84a59f47595d44ef401f3f170c9edad331,481690050948384,457921250948384,69,103,2024-03-31T01:14:11.000000Z,19550546,3028.65,13433852941,22292208948,21608,23768800000000,21192208948,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,18800,wgw,100
0x2fa45bb0d68c4a2954062566c5d4cbee2bc938190c45789fdf5591c318ecdfb9,481690050948384,457921250948384,70,104,2024-03-31T01:14:11.000000Z,19550546,3028.65,13433852941,22292208948,21608,23768800000000,21192208948,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,18900,wgw,100
0x110bc7dce70be516f5874381d78fc86a063ea1f8da9a0ae2c2a9996e296ae3e7,451919268224432,428150468224432,74,96,2024-03-31T01:13:59.000000Z,19550545,3028.65,11941202448,20914442254,21608,23768800000000,19814442254,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,19000,wgw,100
0xcef5a9751346d5e90020f39419d2a8a34f1e3caac19910b6d7c4d816dd1af071,459377786719952,435608986719952,72,106,2024-03-31T01:14:35.000000Z,19550548,3028.65,13433852941,21259616194,21608,23768800000000,20159616194,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,19100,wgw,100
0xd18cf55983ad09e1287709fc5de0a50692d6f87fca9881c480c17bd265841f51,438441528790800,414672728790800,0,109,2024-03-31T01:22:35.000000Z,19550588,3028.65,11941202448,20290703850,21608,23768800000000,19190703850,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,19200,wgw,100
0x28ff184e89b81a5faa6e7ee4bb0324c9b4c753a3a880828fb6b62e03483afa05,463461423801368,439692623801368,83,111,2024-03-31T01:23:11.000000Z,19550591,3028.65,11039423038,21448603471,21608,23768800000000,20348603471,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,19300,wgw,100
0xc1bf9906a80028ed12a420c68d2c42d7d1e0e1cafa5954464cf40be1089e4542,463461423801368,439692623801368,82,110,2024-03-31T01:23:11.000000Z,19550591,3028.65,11039423038,21448603471,21608,23768800000000,20348603471,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,19400,wgw,100
0x11d26a33bed8725cb066b11f3ffd3c1ca986fbaff4a74700c61c83c0dc1a4769,480574830563920,456806030563920,62,112,2024-03-31T01:24:11.000000Z,19550595,3028.65,11039423038,22240597490,21608,23768800000000,21140597490,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,19500,wgw,100
0x92bd76a4344d2fe1815c3e7ee79c4ad445f891ecee2ca458eb757c8706efa773,485807778193512,462038978193512,67,115,2024-03-31T01:25:47.000000Z,19550603,3028.65,11039423038,22482773889,21608,23768800000000,21382773889,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,19600,wgw,100
0xfa16864eab3b0a31cec2460f54defb1d48eda6b3a3108f86517a49c569eb43e3,485807778193512,462038978193512,66,114,2024-03-31T01:25:47.000000Z,19550603,3028.65,11039423038,22482773889,21608,23768800000000,21382773889,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,19800,wgw,100
0xa0f860f9f44b1abe85232e62c3e538120da1dd4b2cdd9b5ddfeb7cb6e1c94871,485807778193512,462038978193512,65,113,2024-03-31T01:25:47.000000Z,19550603,3028.65,11039423038,22482773889,21608,23768800000000,21382773889,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,19700,wgw,100
0xb3e65fbcd30cf6c6dd608724023e835a8ec42e4e34bb591483d18d0ddc93f025,485807778193512,462038978193512,69,117,2024-03-31T01:25:47.000000Z,19550603,3028.65,11039423038,22482773889,21608,23768800000000,21382773889,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,20000,wgw,100
0x75b167ff27ea5e2e0207933b940701ccac8970b02add85bf653e4fb2bab9796a,485807778193512,462038978193512,68,116,2024-03-31T01:25:47.000000Z,19550603,3028.65,11039423038,22482773889,21608,23768800000000,21382773889,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,19900,wgw,100
0x83bece660ff0b3d26d87bc5da23bd7ae89ae3c28abb0f90023acc308e27fa74f,485807778193512,462038978193512,70,118,2024-03-31T01:25:47.000000Z,19550603,3028.65,11039423038,22482773889,21608,23768800000000,21382773889,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,20100,wgw,100
0x1d6a63bf0143640f30131823df55f7c7b589197854d14066ef8382b765db830d,495691952016880,471923152016880,60,120,2024-03-31T01:26:23.000000Z,19550606,3028.65,9812820348,22940205110,21608,23768800000000,21840205110,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,20200,wgw,100
0x00ee1b7075ea9689be4d6a296e55d7e02c86f95d3e0d3a4b79513fbd240b77d3,476986177316376,453217377316376,97,121,2024-03-31T01:27:11.000000Z,19550610,3028.65,9812820348,22074517647,21608,23768800000000,20974517647,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,20300,wgw,100
0x712fdfb406d29c8f494ecc73d5be5659dadb63e66407678ea0b25ce788017dfc,495691952016880,471923152016880,59,119,2024-03-31T01:26:23.000000Z,19550606,3028.65,9812820348,22940205110,21608,23768800000000,21840205110,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,20400,wgw,100
0xec9c5a1b1f5532914a1011fc2d96ff0e67424403ad21aa536270ea780753e476,497281564264984,473512764264984,72,124,2024-03-31T01:27:59.000000Z,19550614,3028.65,9071772741,23013771023,21608,23768800000000,21913771023,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,20500,wgw,100
0x38f9765681b0bf49c969a265fa9e6ce7c828c1dd92d4df45a9cc00b76a78ec3e,503322613431832,479553813431832,33,123,2024-03-31T01:27:35.000000Z,19550612,3028.65,9812820348,23293345679,21608,23768800000000,22193345679,1100000000,24000000000,0xB750CB791b0e5C5dCD818d544C19B201c631FEA3,0x7860cF9864de31398e18C2AAa4D91138A2c372b2,20600,wgw,100
